CODE;PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona _Renta;REV_Garantia;Averia_grave;QUEJA_CAC;COSTE_VENTA;km_anno;Revisiones;Edad Cliente;EDAD_COCHE;prediccion;probabilidad_compra
CLIN4281;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Huesca;NO;NO;SI;;NO DATA;No;NO;5498;0;1;31;0;1;0.9707381423815846
CLIN4282;D;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;5498;0;1;28;0;1;0.9707381423815846
CLIN4287;D;TIPO6;FUEL 2;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Burgos;SI;NO;NO;Alto;NO DATA;Averia grave;NO;5690;0;0;41;0;1;0.9490788450793628
CLIN4289;D;TIPO6;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Alto;NO DATA;No;NO;5513;0;1;38;0;1;0.9707381423815846
CLIN4290;D;TIPO6;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;Averia muy grave;SI;7981;0;0;22;0;1;0.9490788450793628
CLIN4292;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Almeria;NO;NO;SI;;NO DATA;Averia muy grave;SI;6962;0;1;67;0;1;0.9707381423815846
CLIN4293;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;5321;0;1;60;0;1;0.9707381423815846
CLIN4294;D;TIPO6;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;5321;0;0;21;0;1;0.9490788450793628
CLIN4310;D;TIPO8;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Almeria;NO;NO;NO;;NO DATA;Averia muy grave;SI;4684;0;1;56;0;1;0.9707381423815846
CLIN4311;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Salamanca;NO;NO;SI;Alto;NO DATA;No;NO;5498;0;2;60;0;1;0.9651453183455987
CLIN4312;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;5498;0;1;23;0;1;0.9707381423815846
CLIN4313;D;TIPO8;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;5498;0;0;55;0;1;0.9490788450793628
CLIN4318;D;TIPO8;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;Averia muy grave;SI;5513;0;1;62;0;1;0.9707381423815846
CLIN4319;D;TIPO8;FUEL 1;Alta;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;SI;;NO DATA;Averia muy grave;SI;8908;0;1;35;0;1;0.9707381423815846
CLIN4322;D;TIPO8;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;7026;0;1;36;0;1;0.9707381423815846
CLIN4323;D;TIPO8;FUEL 2;Alta;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;9815;0;2;30;0;1;0.9651453183455987
CLIN4324;D;TIPO8;FUEL 2;Media;M;Contado;;;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;4107;0;8;64;0;1;0.9215180808812354
CLIN4327;I;TIPO7;FUEL 1;Alta;M;Contado;EN PAREJA;M;Empresa;Burgos;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;841;0;2;55;0;1;0.9651453183455987
CLIN4356;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;43;0;1;0.9651453183455987
CLIN4360;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Francia;NO;NO;NO;;NO DATA;No;NO;2048;0;2;33;0;1;0.9651453183455987
CLIN4379;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Cadiz;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1278;0;4;69;0;1;0.9572357925212912
CLIN4414;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3162;0;3;52;0;1;0.9644071340063225
CLIN4420;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;La Rioja;NO;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;2131;0;2;21;0;1;0.9651453183455987
CLIN4441;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Cordoba;NO;NO;NO;Medio;NO DATA;Averia leve;NO;2131;0;2;47;0;1;0.9651453183455987
CLIN4469;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Medio-Bajo;NO DATA;No;NO;2131;0;1;54;0;1;0.9707381423815846
CLIN4472;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;54;0;1;0.9707381423815846
CLIN4477;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;NO DATA;Averia muy grave;SI;2131;0;1;55;0;1;0.9707381423815846
CLIN4480;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;1;29;0;1;0.9707381423815846
CLIN4482;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Leon;SI;NO;NO;Alto;NO DATA;Averia leve;NO;3135;0;1;47;0;1;0.9707381423815846
CLIN4485;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Leon;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;55;0;1;0.9707381423815846
CLIN4486;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;Averia muy grave;SI;2131;0;1;39;0;1;0.9707381423815846
CLIN4487;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;1;44;0;1;0.9707381423815846
CLIN4489;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2131;0;2;59;0;1;0.9651453183455987
CLIN4490;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Malaga;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3135;0;1;69;0;1;0.9707381423815846
CLIN4491;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;;NO DATA;No;NO;2131;0;0;42;0;1;0.9490788450793628
CLIN4493;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;1;71;0;1;0.9707381423815846
CLIN4497;I;TIPO7;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2131;0;2;57;0;1;0.9651453183455987
CLIN4500;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;2;51;0;1;0.9651453183455987
CLIN4501;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;;NO DATA;No;NO;2337;0;1;69;0;1;0.9707381423815846
CLIN4502;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio-Bajo;NO DATA;Averia leve;NO;2131;0;0;48;0;1;0.9490788450793628
CLIN4503;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cordoba;NO;NO;NO;Medio;NO DATA;No;NO;2131;0;2;61;0;1;0.9651453183455987
CLIN4504;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia leve;NO;2131;0;1;25;0;1;0.9707381423815846
CLIN4505;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;55;0;1;0.9707381423815846
CLIN4507;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alava;SI;NO;NO;Medio;NO DATA;No;NO;2131;0;2;67;0;1;0.9651453183455987
CLIN4508;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;2;59;0;1;0.9651453183455987
CLIN4509;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Autonomo;Malaga;NO;NO;NO;Alto;NO DATA;No;NO;2131;0;2;36;0;1;0.9651453183455987
CLIN4510;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Lugo;SI;NO;NO;Alto;NO DATA;No;NO;3135;0;1;68;0;1;0.9707381423815846
CLIN4511;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Pontevedra;NO;NO;SI;;NO DATA;No;NO;2966;0;1;46;0;1;0.9707381423815846
CLIN4512;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;SI;2131;0;1;64;0;1;0.9707381423815846
CLIN4513;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2966;0;2;45;0;1;0.9651453183455987
CLIN4515;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;SI;;NO DATA;No;NO;2966;0;1;35;0;1;0.9707381423815846
CLIN4516;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;1;63;0;1;0.9707381423815846
CLIN4517;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Valencia;NO;NO;SI;Medio;NO DATA;No;NO;2966;0;1;38;0;1;0.9707381423815846
CLIN4518;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2966;0;1;55;0;1;0.9707381423815846
CLIN4519;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;La Rioja;NO;NO;SI;;NO DATA;Averia muy grave;SI;2966;0;1;22;0;1;0.9707381423815846
CLIN4520;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2966;0;2;46;0;1;0.9651453183455987
CLIN4521;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Cuenca;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2966;0;2;55;0;1;0.9651453183455987
CLIN4522;I;TIPO7;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valencia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2131;0;1;68;0;1;0.9707381423815846
CLIN4523;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;Medio;NO DATA;No;NO;2966;0;0;45;0;1;0.9490788450793628
CLIN4524;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Cantabria;NO;NO;SI;;NO DATA;No;NO;2966;0;0;55;0;1;0.9490788450793628
CLIN4525;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Valladolid;SI;NO;SI;Medio;NO DATA;No;NO;2131;0;2;52;0;1;0.9651453183455987
CLIN4526;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Alicante;NO;NO;SI;;NO DATA;No;NO;2966;0;1;50;0;1;0.9707381423815846
CLIN4527;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Zaragoza;NO;NO;NO;;NO DATA;No;NO;2131;0;1;67;0;1;0.9707381423815846
CLIN4528;I;TIPO7;FUEL 2;Media;M;Contado;OTROS;M;Funcionario;Gerona;NO;NO;NO;;NO DATA;No;NO;2131;0;0;38;0;1;0.9490788450793628
CLIN4529;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;Alto;NO DATA;No;NO;2966;0;0;68;0;1;0.9490788450793628
CLIN4530;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;Averia muy grave;SI;2966;0;0;24;0;1;0.9490788450793628
CLIN4531;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;NO;NO;SI;;NO DATA;No;NO;2966;0;1;27;0;1;0.9707381423815846
CLIN4532;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;Averia muy grave;SI;2966;0;0;70;0;1;0.9490788450793628
CLIN4533;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Huesca;NO;NO;SI;;NO DATA;No;NO;2966;0;1;23;0;1;0.9707381423815846
CLIN4534;I;TIPO7;FUEL 2;Media;M;Contado;EN PAREJA;M;Empresa;Guipuzcua;NO;NO;NO;;NO DATA;No;NO;2131;0;0;51;0;1;0.9490788450793628
CLIN4535;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2966;0;1;70;0;1;0.9707381423815846
CLIN4536;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Tarragona;NO;NO;SI;;NO DATA;No;NO;2966;0;0;58;0;1;0.9490788450793628
CLIN4537;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2966;0;1;48;0;1;0.9707381423815846
CLIN4538;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Malaga;NO;NO;SI;;NO DATA;No;NO;2966;0;0;42;0;1;0.9490788450793628
CLIN4539;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;;NO DATA;No;NO;2131;0;1;32;0;1;0.9707381423815846
CLIN4540;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2966;0;0;35;0;1;0.9490788450793628
CLIN4541;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Almeria;NO;NO;NO;;NO DATA;No;NO;2131;0;0;45;0;1;0.9490788450793628
CLIN4542;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;NO;NO;SI;;NO DATA;No;NO;2966;0;0;38;0;1;0.9490788450793628
CLIN4562;I;TIPO7;FUEL 2;Media;A;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;2048;0;1;46;0;1;0.9707381423815846
CLIN4565;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;2048;0;1;48;0;1;0.9707381423815846
CLIN4566;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;2;34;0;1;0.9651453183455987
CLIN4573;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;F;Funcionario;Gerona;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;2;50;0;1;0.9651453183455987
CLIN4574;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Castellon;NO;NO;SI;;NO DATA;No;NO;2883;0;1;61;0;1;0.9707381423815846
CLIN4575;I;TIPO7;FUEL 2;Media;A;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;1;69;0;1;0.9707381423815846
CLIN4576;I;TIPO7;FUEL 2;Media;A;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;SI;Medio;NO DATA;No;NO;2048;0;1;49;0;1;0.9707381423815846
CLIN4577;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;4324;0;0;52;0;1;0.9490788450793628
CLIN4578;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;0;48;0;1;0.9490788450793628
CLIN4579;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2883;0;1;23;0;1;0.9707381423815846
CLIN4583;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Funcionario;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;2;62;0;1;0.9651453183455987
CLIN4585;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Lerida;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;45;0;1;0.9707381423815846
CLIN4587;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Zaragoza;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;46;0;1;0.9651453183455987
CLIN4591;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Madrid;SI;NO;NO;;NO DATA;No;NO;4000;0;2;36;0;1;0.9651453183455987
CLIN4592;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;F;Empresa;Baleares;NO;NO;NO;Alto;NO DATA;No;NO;2048;0;2;47;0;1;0.9651453183455987
CLIN4593;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;1;63;0;1;0.9707381423815846
CLIN4594;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Medio;NO DATA;No;NO;5508;0;2;71;0;1;0.9651453183455987
CLIN4595;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;1;62;0;1;0.9707381423815846
CLIN4596;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;SI;2048;0;1;27;0;1;0.9707381423815846
CLIN4597;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Baleares;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;1;41;0;1;0.9707381423815846
CLIN4598;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Alto;NO DATA;No;NO;3054;0;2;53;0;1;0.9651453183455987
CLIN4599;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;2;59;0;1;0.9651453183455987
CLIN4600;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Asturias;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;1;62;0;1;0.9707381423815846
CLIN4601;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Baleares;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;2883;0;2;56;0;1;0.9651453183455987
CLIN4602;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Sevilla;NO;NO;NO;;NO DATA;No;NO;2048;0;1;61;0;1;0.9707381423815846
CLIN4603;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Funcionario;Teruel;NO;NO;SI;Alto;NO DATA;No;NO;2883;0;1;21;0;1;0.9707381423815846
CLIN4604;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;SOLTERO;F;Empresa;Lacoruna;NO;NO;SI;Alto;NO DATA;No;SI;2883;0;2;65;0;1;0.9651453183455987
CLIN4605;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;2883;0;1;30;0;1;0.9707381423815846
CLIN4606;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Toledo;NO;NO;SI;;NO DATA;No;NO;2883;0;0;31;0;1;0.9490788450793628
CLIN4607;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;;NO DATA;No;NO;2048;0;1;28;0;1;0.9707381423815846
CLIN4608;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Tarragona;NO;NO;SI;;NO DATA;No;NO;2048;0;0;49;0;1;0.9490788450793628
CLIN4609;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2883;0;1;57;0;1;0.9707381423815846
CLIN4610;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2883;0;2;25;0;1;0.9651453183455987
CLIN4611;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Valencia;SI;NO;SI;;NO DATA;No;NO;2883;0;1;43;0;1;0.9707381423815846
CLIN4612;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;F;Empresa;Madrid;NO;NO;SI;;NO DATA;No;NO;2883;0;1;65;0;1;0.9707381423815846
CLIN4613;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Orense;NO;NO;NO;;NO DATA;No;SI;2048;0;1;70;0;1;0.9707381423815846
CLIN4614;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;EN PAREJA;M;Empresa;Barcelona;SI;NO;SI;;NO DATA;No;NO;2883;0;1;63;0;1;0.9707381423815846
CLIN4615;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Zaragoza;NO;NO;SI;;NO DATA;No;NO;2883;0;1;39;0;1;0.9707381423815846
CLIN4616;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2883;0;0;30;0;1;0.9490788450793628
CLIN4617;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Navarra;SI;NO;SI;;NO DATA;No;NO;2048;0;1;59;0;1;0.9707381423815846
CLIN4618;I;TIPO7;FUEL 1;Alta;M;Contado;SOLTERO;M;Funcionario;Jaen;NO;NO;SI;;NO DATA;No;NO;3072;0;1;26;0;1;0.9707381423815846
CLIN4619;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Palencia;NO;NO;SI;;NO DATA;No;NO;3072;0;1;47;0;1;0.9707381423815846
CLIN4620;I;TIPO7;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Badajoz;NO;NO;NO;;NO DATA;No;NO;2048;0;1;57;0;1;0.9707381423815846
CLIN4621;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Madrid;NO;NO;SI;;NO DATA;No;SI;2883;0;1;67;0;1;0.9707381423815846
CLIN4622;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;NO;NO;SI;;NO DATA;No;NO;2883;0;1;27;0;1;0.9707381423815846
CLIN4623;I;TIPO7;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;SI;;NO DATA;No;NO;2883;0;0;47;0;1;0.9490788450793628
CLIN4624;I;TIPO7;FUEL 1;Alta;M;Otros;CASADO;M;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;No;NO;3072;0;0;36;0;1;0.9490788450793628
CLIN4639;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Otros;NO DATA;Averia leve;NO;2048;0;2;52;0;1;0.9651453183455987
CLIN4643;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Valencia;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;3054;0;2;36;0;1;0.9651453183455987
CLIN4645;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;2048;0;1;70;0;1;0.9707381423815846
CLIN4647;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;F;Empresa;Pontevedra;SI;NO;SI;;NO DATA;No;NO;5252;0;0;21;0;1;0.9490788450793628
CLIN4648;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Guipuzcua;NO;NO;SI;;NO DATA;Averia muy grave;SI;2883;0;2;44;0;1;0.9651453183455987
CLIN4649;I;TIPO7;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Cantabria;NO;NO;NO;;NO DATA;No;NO;2048;0;0;71;0;1;0.9490788450793628
CLIN4650;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Huesca;NO;NO;SI;;NO DATA;No;NO;2883;0;1;55;0;1;0.9707381423815846
CLIN4651;I;TIPO7;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Lacoruna;NO;NO;SI;;NO DATA;Averia muy grave;SI;2883;0;0;59;0;1;0.9490788450793628
CLIN4652;I;TIPO7;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Orense;NO;NO;NO;;NO DATA;No;NO;2048;0;1;23;0;1;0.9707381423815846
CLIN4653;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Vizcaya;NO;NO;SI;;NO DATA;No;NO;2883;0;1;62;0;1;0.9707381423815846
CLIN4654;I;TIPO7;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Burgos;NO;NO;SI;;NO DATA;No;NO;2883;0;0;53;0;1;0.9490788450793628
CLIN4663;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Guipuzcua;SI;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;3054;0;2;67;0;1;0.9651453183455987
CLIN4664;I;TIPO7;FUEL 2;Media;A;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;NO DATA;Averia grave;NO;4000;0;2;43;0;1;0.9651453183455987
CLIN4665;I;TIPO7;FUEL 2;Media;A;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;SI;Alto;NO DATA;No;NO;2048;0;2;58;0;1;0.9651453183455987
CLIN4666;I;TIPO7;FUEL 2;Media;A;Contado;EN PAREJA;M;Empresa;Almeria;NO;NO;NO;;NO DATA;Averia grave;SI;2048;0;0;58;0;1;0.9490788450793628
CLIN4667;I;TIPO7;FUEL 2;Media;A;Contado;SOLTERO;M;Empresa;Burgos;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;2048;0;0;63;0;1;0.9490788450793628
